cik,name,country,sic,sic_desc,form,status,fy,revenue,cogs,assets,ppe_net,intangibles,goodwill,rnd,liabilities,currency,revenue_concept,employees,emp_matches,ai_exposure,ai_exposure_total,ai_total_mentions,filing_words,cur,revenue_usd,assets_usd,ppe_net_usd,intangibles_usd,goodwill_usd,rnd_usd,cogs_usd,ias29_ars,emp_min,emp_max,employees_clean,lprod,intang_int,rnd_int,size,sic2,exp,exp_tot
1027552,BANCO SANTANDER CHILE,Chile,6029,"Commercial Banks, NEC",20-F,active,2023,4403991000000.0,,70781592000000.0,251823000000.0,97551000000.0,0.0,1791000000.0,,CLP,ifrs-full:InterestRevenueCalculatedUsingEffectiveInterestMethod,9229.0,3.0,0.345,0.345,8.0,231854.0,CLP,4217315007.9186025,67781307960.43208,241148748.31467327,93416016.5943726,0.0,1715083.2458972365,,0,9229.0,9229.0,9229.0,13.032358529185526,0.0013781973143525792,0.00040667658040173104,24.939552300083303,60,0.345,0.345
1027552,BANCO SANTANDER CHILE,Chile,6029,"Commercial Banks, NEC",20-F,active,2024,4094817000000.0,,68403283000000.0,251846000000.0,88669000000.0,0.0,627000000.0,,CLP,ifrs-full:InterestRevenueCalculatedUsingEffectiveInterestMethod,8757.0,3.0,0.4565,0.4565,11.0,240962.0,CLP,3391082271.223053,56647503484.222435,208563778.47372445,73430356.9383142,0.0,519243.8597516945,,0,8757.0,8757.0,8757.0,12.866806301913915,0.001296268192273754,0.00015312039585651814,24.760113754327065,60,0.4565,0.4565
1034957,CRESUD INC,Argentina,6500,Real Estate,20-F,active,2017,93266000000.0,62078000000.0,557674000000.0,52073000000.0,,19588000000.0,,434213000000.0,ARS,ifrs-full:Revenue,1759.0,6.0,0.0,0.0,0.0,410382.0,ARS,5631084364.502541,33670462353.800846,3143990908.935097,,1182656922.478457,,3748058833.654158,1,790.0,2635.0,1759.0,14.979067120521925,0.035124463396177696,,24.239886801946728,65,0.0,0.0
1034957,CRESUD INC,Argentina,6500,Real Estate,20-F,active,2018,47529000000.0,26733000000.0,726034000000.0,81268000000.0,,26018000000.0,,598833000000.0,ARS,ifrs-full:Revenue,1771.0,7.0,0.0,0.0,0.0,442984.0,ARS,1651388469.0154066,25225949961.352684,2823645313.3864393,,903991777.3747153,,928834352.5466318,1,812.0,3381.0,1771.0,13.745582629589467,0.03583578730472677,,23.951139061995423,65,0.0,0.0
1034957,CRESUD INC,Argentina,6500,Real Estate,20-F,active,2019,82244000000.0,55631000000.0,1031784000000.0,90054000000.0,,42344000000.0,,848309000000.0,ARS,ifrs-full:Revenue,1702.0,7.0,0.0,0.0,0.0,377976.0,ARS,1637746059.7398865,20546181855.243652,1793268611.252076,,843207032.1680093,,1107794502.3270953,1,832.0,3370.0,1702.0,13.777027470541642,0.04103959743512208,,23.745940962827742,65,0.0,0.0
1034957,CRESUD INC,Argentina,6500,Real Estate,20-F,active,2020,149930000000.0,-119602000000.0,556183000000.0,65783000000.0,,4902000000.0,,382537000000.0,ARS,ifrs-full:Revenue,1496.0,7.0,0.0,0.0,0.0,363783.0,ARS,2013043758.8370972,7467623003.543609,883239228.8906873,,65816984.63162442,,-1605843124.4209597,1,701.0,3185.0,1496.0,14.112363562954137,0.008813645868356278,,22.73384257976938,65,0.0,0.0
1034957,CRESUD INC,Argentina,6500,Real Estate,20-F,active,2021,767704000000.0,558938000000.0,1140909000000.0,128124000000.0,,9231000000.0,,695110000000.0,ARS,ifrs-full:Revenue,1281.0,7.0,0.1154,0.1154,3.0,260031.0,ARS,7310881152.156175,10864929848.516289,1220130853.4784992,,87907245.39087155,,5322792755.311771,1,568.0,2544.0,1281.0,15.557233342197563,0.008090916979355935,,23.108805993985666,65,0.1154,0.1154
1034957,CRESUD INC,Argentina,6500,Real Estate,20-F,active,2022,986274000000.0,597247000000.0,3972964000000.0,540773000000.0,,37031000000.0,,2178387000000.0,ARS,ifrs-full:Revenue,750.0,5.0,0.1236,0.1236,3.0,242655.0,ARS,6324432488.433249,25476432104.03571,3467679701.6523943,,237459427.58216447,,3829816390.191056,1,600.0,2750.0,750.0,15.947612935855204,0.009320748942099652,,23.961019630531492,65,0.1236,0.1236
1034957,CRESUD INC,Argentina,6500,Real Estate,20-F,active,2023,959359000000.0,571311000000.0,5539113000000.0,753946000000.0,,51628000000.0,,3037296000000.0,ARS,ifrs-full:Revenue,667.0,5.0,0.1166,0.1166,3.0,257311.0,ARS,2605039453.847814,15040884490.91667,2047261844.7012475,,140190457.29831582,,1551335522.3823912,1,622.0,2706.0,667.0,15.17792361155245,0.009320625883602666,,23.434037962975392,65,0.1166,0.1166
1034957,CRESUD INC,Argentina,6500,Real Estate,20-F,active,2024,914157000000.0,570742000000.0,5088822000000.0,712680000000.0,,28500000000.0,,2875030000000.0,ARS,ifrs-full:Revenue,708.0,5.0,0.1973,0.1973,5.0,253363.0,ARS,780950469.1678026,4347303503.021292,608831721.8667139,,24347118.023799382,,487576239.8294494,1,693.0,2867.0,708.0,13.913578192339587,0.0056005102949169775,,22.192821605476336,65,0.1973,0.1973
1038572,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD,Brazil,5411,Retail-Grocery Stores,20-F,delisted_in_window,2017,44634000000.0,33585000000.0,55779000000.0,13292000000.0,,,,,BRL,ifrs-full:Revenue,91106.0,1.0,0.0,0.0,0.0,117726.0,BRL,13985757849.685373,17477967179.674698,4164957058.2519603,,,,10523629461.434855,0,91106.0,91106.0,91106.0,11.941526409543679,0.0,,23.584206906342168,54,0.0,0.0
1038572,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD,Brazil,5411,Retail-Grocery Stores,20-F,delisted_in_window,2018,26490000000.0,19046000000.0,61657000000.0,14052000000.0,,,,,BRL,ifrs-full:Revenue,94119.0,2.0,0.0,0.0,0.0,115337.0,BRL,7077072599.721919,16472293895.09454,3754134547.8026576,,,,5088332379.550912,0,500.0,94119.0,94119.0,11.227810966481819,0.0,,23.52494564861415,54,0.0,0.0
1038572,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD,Brazil,5411,Retail-Grocery Stores,20-F,delisted_in_window,2019,28838000000.0,21225000000.0,58475000000.0,24290000000.0,,,,,BRL,ifrs-full:Revenue,44293.0,4.0,0.0,0.0,0.0,136320.0,BRL,7009644176.148212,14213501047.238602,5904163154.124422,,,,5159154505.816833,0,500.0,145506.0,44293.0,11.971970847235546,0.0,,23.377458127825086,54,0.0,0.0
1038572,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD,Brazil,5411,Retail-Grocery Stores,20-F,delisted_in_window,2020,16796000000.0,11939000000.0,53511000000.0,19888000000.0,,,,,BRL,ifrs-full:Revenue,42548.0,3.0,0.0,0.0,0.0,135546.0,BRL,3085724391.800521,9830923906.265638,3653779870.45301,,,,2193406972.7141232,0,500.0,53073.0,42548.0,11.191664148324838,0.0,,23.008798755118722,54,0.0,0.0
1038572,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD,Brazil,5411,Retail-Grocery Stores,20-F,delisted_in_window,2021,16298000000.0,11942000000.0,49443000000.0,16344000000.0,,,,,BRL,ifrs-full:Revenue,41402.0,3.0,0.0,0.0,0.0,149808.0,BRL,2733054564.35735,8291226949.657655,2740768425.564887,,,,2002585446.530585,0,500.0,50515.0,41402.0,11.097601240872264,0.0,,22.838463798719687,54,0.0,0.0
1038572,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD,Brazil,5411,Retail-Grocery Stores,20-F,delisted_in_window,2022,17321000000.0,13019000000.0,43839000000.0,6844000000.0,,,,,BRL,ifrs-full:Revenue,37325.0,2.0,0.0,0.0,0.0,180348.0,BRL,2809385985.3591585,7110482778.832639,1110065105.005374,,,,2111621508.1918414,0,500.0,37325.0,37325.0,11.228813163459424,0.0,,22.684835979839296,54,0.0,0.0
1038572,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD,Brazil,5411,Retail-Grocery Stores,20-F,delisted_in_window,2023,19250000000.0,14433000000.0,22050000000.0,6577000000.0,,,,,BRL,ifrs-full:Revenue,39990.0,1.0,0.1459,0.1459,2.0,137125.0,BRL,3100648032.223031,3551651382.3645625,1059374654.9574479,,,,2324761197.3545456,0,39990.0,39990.0,39990.0,11.258492267402868,0.0,,21.990678510402795,54,0.1459,0.1459
1041792,ENERGY CO OF PARANA,Brazil,4911,Electric Services,20-F,active,2017,14024573000.0,,33162377000.0,9829450000.0,6452824000.0,,,33162377000.0,BRL,ifrs-full:Revenue,,,,,,,BRL,4394503784.631348,10391203442.2632,3079990758.0676146,2021948154.112071,,,,0,,,,,0.1945826742154219,,23.064225462324444,49,,
1041792,ENERGY CO OF PARANA,Brazil,4911,Electric Services,20-F,active,2018,14934780000.0,,35930100000.0,10840663000.0,6029097000.0,,,,BRL,ifrs-full:Revenue,,,,,,,BRL,3989978192.55851,9599091212.354418,2896193245.757615,1610734510.3724282,,,,0,,,,,0.16780072975026508,,22.984934265559403,49,,
1041792,ENERGY CO OF PARANA,Brazil,4911,Electric Services,20-F,active,2019,16244274000.0,,38312550000.0,10592103000.0,6332611000.0,,,,BRL,ifrs-full:Revenue,7266.0,4.0,0.0,0.0,0.0,161592.0,BRL,3948490902.276713,9312620257.330162,2574619360.11901,1539265892.7790453,,,,0,7095.0,7266.0,7266.0,13.20563808002205,0.16528816275606817,,22.95463633410752,49,0.0,0.0
1041792,ENERGY CO OF PARANA,Brazil,4911,Electric Services,20-F,active,2020,18633249000.0,,46784664000.0,9495460000.0,6929456000.0,,,,BRL,ifrs-full:Revenue,6667.0,5.0,0.0,0.0,0.0,168098.0,BRL,3423259760.525879,8595176164.979265,1744485147.2592385,1273064503.5191991,,,,0,311.0,6832.0,6667.0,13.14893381779991,0.14811383490966182,,22.8744669717875,49,0.0,0.0
1041792,ENERGY CO OF PARANA,Brazil,4911,Electric Services,20-F,active,2021,20976216000.0,,49537535000.0,10142591000.0,9215560000.0,,,,BRL,ifrs-full:Revenue,6538.0,4.0,0.0,0.0,0.0,187630.0,BRL,3517556932.2460227,8307079772.902318,1700837809.9742165,1545381538.907168,,,,0,6383.0,6538.0,6538.0,13.195645944966541,0.1860318645245469,,22.840373972851292,49,0.0,0.0
1041792,ENERGY CO OF PARANA,Brazil,4911,Electric Services,20-F,active,2022,20535341000.0,,49703700000.0,10069468000.0,10277727000.0,204057000.0,,,BRL,ifrs-full:Revenue,6029.0,4.0,0.0,0.0,0.0,191207.0,BRL,3330737209.74374,8061709959.03793,1633221077.2601185,1666999722.5995858,33097100.39919368,,,0,5875.0,6029.0,6029.0,13.222123062254898,0.21088538680218982,,22.81039152469032,49,0.0,0.0
1041792,ENERGY CO OF PARANA,Brazil,4911,Electric Services,20-F,active,2023,21479468000.0,,55819074000.0,10825421000.0,11170089000.0,,,,BRL,ifrs-full:Revenue,5954.0,4.0,0.1031,0.1031,2.0,193935.0,BRL,3459754295.449224,8990924777.07074,1743678977.7473183,1799195557.2782402,,,,0,5804.0,5954.0,5954.0,13.272644869042843,0.20011240243791936,,22.919481547444327,49,0.1031,0.1031
1041792,ENERGY CO OF PARANA,Brazil,4911,Electric Services,20-F,active,2024,22651036000.0,,57384156000.0,8516697000.0,16623610000.0,,,,BRL,ifrs-full:Revenue,4389.0,2.0,0.1651,0.1651,3.0,181677.0,BRL,3284460803.1903524,8320856101.511671,1234943844.032073,2410467912.0426626,,,,0,4389.0,4389.0,4389.0,13.525611646663208,0.28968989279898094,,22.84203098330232,49,0.1651,0.1651
1044896,Industrias Bachoco S.A.B. de C.V.,Mexico,2015,Poultry Slaughtering and Processing,20-F,delisted_in_window,2017,58050025000.0,47502959000.0,50557389000.0,17320041000.0,1040042000.0,1631094000.0,,14879461000.0,MXN,ifrs-full:Revenue,,0.0,0.0,0.0,0.0,79041.0,MXN,3067126720.800001,2671246373.0339484,915120373.4443107,54951580.278462835,86180358.9496569,,2509862741.0749073,0,,,,,0.052833741077886756,,21.705811006818124,20,0.0,0.0
1044896,Industrias Bachoco S.A.B. de C.V.,Mexico,2015,Poultry Slaughtering and Processing,20-F,delisted_in_window,2018,61052092000.0,51422376000.0,52865594000.0,18018176000.0,949355000.0,1631771000.0,,14699889000.0,MXN,ifrs-full:Revenue,,0.0,0.0,0.0,0.0,78590.0,MXN,3096827177.2263,2681572455.1979585,913960116.5648289,48155407.43199551,82770509.81004445,,2608366172.191928,0,,,,,0.0488243071665855,,21.709669196420478,20,0.0,0.0
1044896,Industrias Bachoco S.A.B. de C.V.,Mexico,2015,Poultry Slaughtering and Processing,20-F,delisted_in_window,2019,61655245000.0,51557351000.0,55702491000.0,18556646000.0,772640000.0,1578994000.0,,15442156000.0,MXN,ifrs-full:Revenue,,0.0,0.0,0.0,0.0,78900.0,MXN,3068678836.1748724,2772400876.0961266,923593553.972401,38455512.032790616,78589023.04657303,,2566090717.228346,0,,,,,0.04221775288290069,,21.742979524014448,20,0.0,0.0
1044896,Industrias Bachoco S.A.B. de C.V.,Mexico,2015,Poultry Slaughtering and Processing,20-F,delisted_in_window,2020,68792002000.0,57707566000.0,58475000000.0,19733822000.0,753224000.0,1650716000.0,,14548192000.0,MXN,ifrs-full:Revenue,,0.0,0.0,0.0,0.0,82190.0,MXN,3032391657.7973576,2577612179.242879,869878408.3832589,33202554.187225964,72764526.1405915,,2543783239.949761,0,,,,,0.0411105600684053,,21.670129295407975,20,0.0,0.0
1044896,Industrias Bachoco S.A.B. de C.V.,Mexico,2015,Poultry Slaughtering and Processing,20-F,delisted_in_window,2021,81699068000.0,68356654000.0,65988761000.0,21763402000.0,704374000.0,1688607000.0,,17704701000.0,MXN,ifrs-full:Revenue,,0.0,0.0,0.0,0.0,99222.0,MXN,3645599499.8714814,2944569625.9195848,971132834.0575686,31430780.852022387,75349511.143499,,3050230433.905169,0,,,,,0.03626346310699788,,21.803228506161908,20,0.0,0.0
1047716,LATAM AIRLINES GROUP S.A.,Chile,4512,"Air Transportation, Scheduled",20-F,active,2017,9613907000.0,7279358000.0,,12930652000.0,1617247000.0,2672550000.0,,17717420000.0,USD,ifrs-full:Revenue,43095.0,5.0,0.0,0.0,0.0,145166.0,USD,9613907000.0,,12930652000.0,1617247000.0,2672550000.0,,7279358000.0,0,43000.0,43593.0,43095.0,12.315314272896924,,,,45,0.0,0.0
1047716,LATAM AIRLINES GROUP S.A.,Chile,4512,"Air Transportation, Scheduled",20-F,active,2018,9895456000.0,7773432000.0,2695220000.0,12501809000.0,1441072000.0,2294072000.0,,16638121000.0,USD,ifrs-full:Revenue,41000.0,3.0,0.0,0.0,0.0,149800.0,USD,9659514316.735046,2630956691.3086805,12203722902.77346,1406711890.3308759,2239373438.436895,,7588086662.622354,0,41000.0,41097.0,41000.0,12.369881860449725,1.3858401169477816,,21.69061337794498,45,0.0,0.0
1047716,LATAM AIRLINES GROUP S.A.,Chile,4512,"Air Transportation, Scheduled",20-F,active,2019,10070063000.0,7951269000.0,2887708000.0,12919618000.0,1448241000.0,2209576000.0,,17958629000.0,USD,ifrs-full:Revenue,42000.0,3.0,0.0648,0.0648,1.0,154345.0,USD,9654989395.119947,2768680803.308086,12387089810.56035,1388546575.7838762,2118500435.1722083,,7623529055.651985,0,41043.0,42000.0,42000.0,12.34531575717859,1.2666852050138033,,21.741636799412216,45,0.0648,0.0648
1047716,LATAM AIRLINES GROUP S.A.,Chile,4512,"Air Transportation, Scheduled",20-F,active,2020,3923667000.0,4513228000.0,,10730269000.0,1046559000.0,,,18092475000.0,USD,ifrs-full:Revenue,28400.0,3.0,0.1199,0.1199,2.0,166821.0,USD,3716097850.6675153,,10162618175.289663,991194117.7721617,,,4274469997.1665406,0,28400.0,35717.0,28400.0,11.781795565659154,,,,45,0.1199,0.1199
1047716,LATAM AIRLINES GROUP S.A.,Chile,4512,"Air Transportation, Scheduled",20-F,active,2021,4884015000.0,4963485000.0,,9489867000.0,1018892000.0,,,20358436000.0,USD,ifrs-full:Revenue,29100.0,5.0,0.0538,0.0538,1.0,185910.0,USD,4418086232.111715,,8584545857.7156925,921691009.7959915,,,4489974896.021617,0,28429.0,35281.0,29100.0,11.930479006953647,,,,45,0.0538,0.0538
1047716,LATAM AIRLINES GROUP S.A.,Chile,4512,"Air Transportation, Scheduled",20-F,active,2022,9362521000.0,8103483000.0,,8411661000.0,1080386000.0,,,13180303000.0,USD,ifrs-full:Revenue,30877.0,8.0,0.0539,0.0539,1.0,185627.0,USD,7841786061.921944,,7045372286.739053,904901134.6725526,,,6787251002.419265,0,3583.0,35281.0,30877.0,12.444965610223457,,,,45,0.0539,0.0539
1047716,LATAM AIRLINES GROUP S.A.,Chile,4512,"Air Transportation, Scheduled",20-F,active,2023,11640541000.0,8816590000.0,,9091130000.0,1151986000.0,,,14229040000.0,USD,ifrs-full:Revenue,30877.0,7.0,0.3242,0.3242,6.0,185094.0,USD,9364324689.357265,,7313430974.828105,926724191.0486737,,,7092575114.244293,0,1603.0,35568.0,30877.0,12.62240621102954,,,,45,0.3242,0.3242
1047716,LATAM AIRLINES GROUP S.A.,Chile,4512,"Air Transportation, Scheduled",20-F,active,2024,12833043000.0,9565899000.0,,10186697000.0,1000170000.0,,,14542036000.0,USD,ifrs-full:Revenue,34174.0,4.0,0.3045,0.3045,6.0,197030.0,USD,10027867806.553818,,7959986645.522683,781542814.4424461,,,7474888896.019857,0,2145.0,37355.0,34174.0,12.589413434713547,,,,45,0.3045,0.3045
1049659,NATIONAL STEEL CO,Brazil,3310,"Steel Works, Blast Furnaces & Rolling & Finishing Mills",20-F,active,2017,18524601000.0,13596141000.0,45209970000.0,17964839000.0,,3590931000.0,,,BRL,ifrs-full:Revenue,25189.0,2.0,0.0,0.0,0.0,173345.0,BRL,5804556702.245811,14166234099.823908,5629159117.770846,,1125193606.2402775,,4260257555.141353,0,1195.0,25189.0,25189.0,12.347746414099104,0.07942785628922115,,23.37412708961242,33,0.0,0.0
1049659,NATIONAL STEEL CO,Brazil,3310,"Steel Works, Blast Furnaces & Rolling & Finishing Mills",20-F,active,2018,22968885000.0,16105657000.0,47327524000.0,18046864000.0,,3590931000.0,,,BRL,ifrs-full:Revenue,24857.0,2.0,0.0,0.0,0.0,128411.0,BRL,6136370958.084703,12644028815.140863,4821403047.387992,,959353695.2658373,,4302789877.509231,0,1073.0,24857.0,24857.0,12.41660467319677,0.07587405164064785,,23.260450910254864,33,0.0,0.0
1049659,NATIONAL STEEL CO,Brazil,3310,"Steel Works, Blast Furnaces & Rolling & Finishing Mills",20-F,active,2019,25436417000.0,17263264000.0,50869276000.0,19700944000.0,,,,419894000.0,BRL,ifrs-full:Revenue,24869.0,2.0,0.0,0.0,0.0,131530.0,BRL,6182822397.049983,12364779952.086695,4788702662.258898,,,,4196176501.800025,0,984.0,24869.0,24869.0,12.423663375810955,0.0,,23.23811794173125,33,0.0,0.0
1049659,NATIONAL STEEL CO,Brazil,3310,"Steel Works, Blast Furnaces & Rolling & Finishing Mills",20-F,active,2020,30064020000.0,19124901000.0,63002149000.0,21531134000.0,,,,344488000.0,BRL,ifrs-full:Revenue,23196.0,2.0,0.0,0.0,0.0,131672.0,BRL,5523296012.716044,11574617046.03184,3955652855.854103,,,,3513584990.8591433,0,452.0,23196.0,23196.0,12.380505493796475,0.0,,23.17208035179532,33,0.0,0.0
1049659,NATIONAL STEEL CO,Brazil,3310,"Steel Works, Blast Furnaces & Rolling & Finishing Mills",20-F,active,2021,47912039000.0,25837475000.0,79379103000.0,26370445000.0,,,,,BRL,ifrs-full:Revenue,24660.0,2.0,0.0,0.0,0.0,151968.0,BRL,8034496065.567392,13311290941.75618,4422129406.7606125,,,,4332754263.113199,0,257.0,24660.0,24660.0,12.69407234003535,0.0,,23.311878455015023,33,0.0,0.0
1049659,NATIONAL STEEL CO,Brazil,3310,"Steel Works, Blast Furnaces & Rolling & Finishing Mills",20-F,active,2022,44362120000.0,31054016000.0,85354359000.0,26370445000.0,,11415000.0,,,BRL,ifrs-full:Revenue,26766.0,1.0,0.0,0.0,0.0,152740.0,BRL,7195330420.231005,13844081748.392954,4277164055.80997,,1851460.1364167652,,5036817582.097977,0,26766.0,26766.0,26766.0,12.5018103954651,0.00013373657928823527,,23.351123667671228,33,0.0,0.0
1049659,NATIONAL STEEL CO,Brazil,3310,"Steel Works, Blast Furnaces & Rolling & Finishing Mills",20-F,active,2023,45437950000.0,33475189000.0,91529720000.0,27927458000.0,,,,,BRL,ifrs-full:Revenue,29563.0,1.0,0.0,0.0,0.0,148668.0,BRL,7318809883.415504,14742932270.54156,4498348971.048901,,,,5391936566.293198,0,29563.0,29563.0,29563.0,12.419434709058029,0.0,,23.414029636795643,33,0.0,0.0
1049659,NATIONAL STEEL CO,Brazil,3310,"Steel Works, Blast Furnaces & Rolling & Finishing Mills",20-F,active,2024,43687460000.0,31990696000.0,103906654000.0,30426023000.0,,,,,BRL,ifrs-full:Revenue,8341.0,6.0,0.0,0.0,0.0,146706.0,BRL,6334798547.887453,15066742742.08306,4411854713.420973,,,,4638736483.345769,0,159.0,26766.0,8341.0,13.540385458112363,0.0,,23.43575568435704,33,0.0,0.0
1061736,MEXICAN ECONOMIC DEVELOPMENT INC,Mexico,2086,Bottled & Canned Soft Drinks & Carbonated Waters,20-F,active,2017,439932000000.0,277842000000.0,588541000000.0,116712000000.0,,0.0,,251629000000.0,MXN,ifrs-full:Revenue,,0.0,0.0,0.0,0.0,192293.0,MXN,23244213805.850834,31096107665.523888,6166586385.41516,,0.0,,14680038852.016237,0,,,,,0.0,,24.16034849284961,20,0.0,0.0
1061736,MEXICAN ECONOMIC DEVELOPMENT INC,Mexico,2086,Bottled & Canned Soft Drinks & Carbonated Waters,20-F,active,2018,469744000000.0,294574000000.0,576381000000.0,108602000000.0,,0.0,,240839000000.0,MXN,ifrs-full:Revenue,,0.0,0.0,0.0,0.0,191645.0,MXN,23827455176.13043,29236546803.946896,5508764959.292969,,0.0,,14942072237.332344,0,,,,,0.0,,24.098685366493598,20,0.0,0.0
1061736,MEXICAN ECONOMIC DEVELOPMENT INC,Mexico,2086,Bottled & Canned Soft Drinks & Carbonated Waters,20-F,active,2019,506711000000.0,315230000000.0,637541000000.0,114513000000.0,,0.0,,,MXN,ifrs-full:Revenue,2600.0,1.0,0.0,0.0,0.0,182869.0,MXN,25219806064.46387,31731421615.36726,5699492712.532294,,0.0,,15689494535.743147,0,2600.0,2600.0,2600.0,16.087628753692414,0.0,,24.18057324504771,20,0.0,0.0
1061736,MEXICAN ECONOMIC DEVELOPMENT INC,Mexico,2086,Bottled & Canned Soft Drinks & Carbonated Waters,20-F,active,2020,492966000000.0,303313000000.0,684848000000.0,113106000000.0,,,,,MXN,ifrs-full:RevenueFromContractsWithCustomers,,0.0,0.0486,0.0486,1.0,205577.0,MXN,21730229423.730568,30188500140.746082,4985778591.627961,,,,13370214329.588633,0,,,,,0.0,,24.130726898766778,20,0.0486,0.0486
1061736,MEXICAN ECONOMIC DEVELOPMENT INC,Mexico,2086,Bottled & Canned Soft Drinks & Carbonated Waters,20-F,active,2021,505460000000.0,299276000000.0,737500000000.0,115147000000.0,,,,,MXN,ifrs-full:RevenueFromContractsWithCustomers,,0.0,0.0878,0.0878,2.0,227884.0,MXN,22554782671.511494,32908938828.472534,5138122819.365596,,,,13354380443.159248,0,,,,,0.0,,24.217010154728875,20,0.0878,0.0878
1061736,MEXICAN ECONOMIC DEVELOPMENT INC,Mexico,2086,Bottled & Canned Soft Drinks & Carbonated Waters,20-F,active,2022,597008000000.0,355490000000.0,798815000000.0,134001000000.0,,,,,MXN,ifrs-full:RevenueFromContractsWithCustomers,,0.0,0.0969,0.0969,2.0,206317.0,MXN,24843669151.49328,33241590687.645897,5576267838.905427,,,,14793228812.116999,0,,,,,0.0,,24.22706766041098,20,0.0969,0.0969
1061736,MEXICAN ECONOMIC DEVELOPMENT INC,Mexico,2086,Bottled & Canned Soft Drinks & Carbonated Waters,20-F,active,2023,702692000000.0,423185000000.0,805856000000.0,141530000000.0,,,,,MXN,ifrs-full:RevenueFromContractsWithCustomers,86000.0,2.0,0.0,0.0,0.0,177772.0,MXN,31831472532.62983,36504731986.78076,6411213316.137227,,,,19169994398.28681,0,22000.0,86000.0,86000.0,12.82161876434845,0.0,,24.320707732605314,20,0.0,0.0
1061736,MEXICAN ECONOMIC DEVELOPMENT INC,Mexico,2086,Bottled & Canned Soft Drinks & Carbonated Waters,20-F,active,2024,781585000000.0,460072000000.0,851536000000.0,177511000000.0,,,,,MXN,ifrs-full:RevenueFromContractsWithCustomers,93000.0,2.0,0.0,0.0,0.0,182381.0,MXN,33364820638.915874,36350935480.56817,7577707704.772477,,,,19639859722.214863,0,22000.0,93000.0,93000.0,12.790413135426554,0.0,,24.316485775961176,20,0.0,0.0
1066116,TIM PARTICIPACOES SA,Brazil,4813,Telephone Communications (No Radiotelephone),20-F,delisted_in_window,2017,16233959000.0,8002077000.0,32600365000.0,10838488000.0,,,,14449181000.0,BRL,ifrs-full:Revenue,9574.0,3.0,0.1619,0.1619,2.0,123505.0,BRL,5086799738.220202,10215100835.716232,3396165896.5076113,,,,2507395958.608612,0,3200.0,9574.0,9574.0,13.18310836469584,0.0,,23.047132936505136,48,0.1619,0.1619
1066116,TIM PARTICIPACOES SA,Brazil,4813,Telephone Communications (No Radiotelephone),20-F,delisted_in_window,2018,16981329000.0,7701418000.0,31957889000.0,11203622000.0,,,,12163052000.0,BRL,ifrs-full:Revenue,9661.0,2.0,0.3137,0.3137,4.0,127503.0,BRL,4536734547.858181,8537874691.840487,2993161429.741098,,,,2057512053.8620303,0,9661.0,9661.0,9661.0,13.059620886102419,0.0,,22.86777794865076,48,0.3137,0.3137
1066116,TIM PARTICIPACOES SA,Brazil,4813,Telephone Communications (No Radiotelephone),20-F,delisted_in_window,2019,17377194000.0,7433731000.0,40348924000.0,17612164000.0,,157556000.0,,17917106000.0,BRL,ifrs-full:Revenue,9700.0,2.0,0.226,0.226,3.0,132766.0,BRL,4223869433.3829556,9807601086.429255,4280983522.1571264,,38297090.568597265,,1806914807.240531,0,9700.0,9700.0,9700.0,12.984136307723709,0.003904837710170413,,23.006423543048573,48,0.226,0.226
1066119,TELEFONICA BRASIL S.A.,Brazil,4813,Telephone Communications (No Radiotelephone),20-F,active,2017,43206832000.0,20272530000.0,101382835000.0,33222316000.0,,,,31921477000.0,BRL,ifrs-full:RevenueFromRenderingOfTelecommunicationServices,33622.0,6.0,0.0674,0.0674,1.0,148348.0,BRL,13538564542.815727,31767616176.560627,10409984916.918224,,,,6352258269.043381,0,33331.0,33847.0,33622.0,12.905872189177241,0.0,,24.18171324862483,48,0.0674,0.0674
1066119,TELEFONICA BRASIL S.A.,Brazil,4813,Telephone Communications (No Radiotelephone),20-F,active,2018,43462740000.0,21025767000.0,102561318000.0,34115327000.0,,23062421000.0,,30954291000.0,BRL,ifrs-full:RevenueFromRenderingOfTelecommunicationServices,33331.0,6.0,0.3378,0.3378,5.0,148019.0,BRL,11611512508.978401,27400297976.940975,9114256169.96049,,6161360050.673891,,5617247245.142972,0,32638.0,33622.0,33331.0,12.76101972671677,0.2248647097144364,,24.033819725352142,48,0.3378,0.3378
1066119,TELEFONICA BRASIL S.A.,Brazil,4813,Telephone Communications (No Radiotelephone),20-F,active,2019,44268171000.0,22158947000.0,108289722000.0,42847264000.0,,23059172000.0,,37834144000.0,BRL,ifrs-full:RevenueFromRenderingOfTelecommunicationServices,32793.0,6.0,0.6337,0.6337,9.0,142027.0,BRL,10760251301.715904,26321950868.784554,10414871855.242561,,5604986154.261736,,5386168728.348947,0,32638.0,33622.0,32793.0,12.701154389623435,0.21293961766750127,,23.99366906181112,48,0.6337,0.6337
